Training tokens: 100,000,000
Total steps: 12,207
Start step: 0
Train token file: /root/autodl-tmp/data/openwebtext/openwebtext_train_tokens.npy
Batch size: 32 (micro=8, accum=4)
Optimizer: muon, AMP=True (torch.float16), activation_ckpt=True, label_smoothing=0.05
Valid token file: /root/autodl-tmp/data/openwebtext/openwebtext_valid_tokens.npy
Metrics JSON file: /root/autodl-tmp/data/openwebtext/metrics/muon_baseline_metrics.json
step=3320/12207 loss=6.5458, aux_loss=0.0000, val_loss=6.1119 lr=2.764e-04 tok/s=16852.4 max_mem=2.39GB
step=3340/12207 loss=6.3900, aux_loss=0.0000, val_loss=5.9828 lr=2.760e-04 tok/s=17162.6 max_mem=2.39GB
step=3360/12207 loss=6.3945, aux_loss=0.0000, val_loss=6.1992 lr=2.755e-04 tok/s=17146.8 max_mem=2.39GB
step=3380/12207 loss=6.2426, aux_loss=0.0000, val_loss=6.0055 lr=2.751e-04 tok/s=17074.2 max_mem=2.39GB
step=3400/12207 loss=6.4020, aux_loss=0.0000, val_loss=6.0537 lr=2.746e-04 tok/s=17168.4 max_mem=2.39GB
step=3420/12207 loss=6.5599, aux_loss=0.0000, val_loss=6.0730 lr=2.742e-04 tok/s=17128.2 max_mem=2.39GB
step=3440/12207 loss=6.3981, aux_loss=0.0000, val_loss=6.0419 lr=2.737e-04 tok/s=16791.4 max_mem=2.39GB
step=3460/12207 loss=6.3546, aux_loss=0.0000, val_loss=6.1458 lr=2.733e-04 tok/s=17194.9 max_mem=2.39GB
step=3480/12207 loss=6.2685, aux_loss=0.0000, val_loss=6.0957 lr=2.728e-04 tok/s=17140.0 max_mem=2.39GB
step=3500/12207 loss=6.3525, aux_loss=0.0000, val_loss=6.0342 lr=2.723e-04 tok/s=17136.9 max_mem=2.39GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/muon_baseline/checkpoint_step_3500.pt
step=3520/12207 loss=6.3255, aux_loss=0.0000, val_loss=6.1756 lr=2.719e-04 tok/s=17140.9 max_mem=2.39GB
step=3540/12207 loss=6.3857, aux_loss=0.0000, val_loss=6.0429 lr=2.714e-04 tok/s=17016.5 max_mem=2.39GB
step=3560/12207 loss=6.3944, aux_loss=0.0000, val_loss=6.0688 lr=2.709e-04 tok/s=17156.7 max_mem=2.39GB
step=3580/12207 loss=6.3242, aux_loss=0.0000, val_loss=6.1440 lr=2.704e-04 tok/s=17008.6 max_mem=2.39GB
step=3600/12207 loss=6.5486, aux_loss=0.0000, val_loss=6.1478 lr=2.700e-04 tok/s=17082.1 max_mem=2.39GB
step=3620/12207 loss=6.3772, aux_loss=0.0000, val_loss=5.9969 lr=2.695e-04 tok/s=17060.6 max_mem=2.39GB
